frame,time_s,n_blobs,peak_score
7338,122.37,41,22.4
7344,122.47,40,24.6
7350,122.57,44,24.6
7356,122.67,53,25.0
7362,122.77,44,22.7
7368,122.87,43,23.4
7374,122.97,49,23.2
7380,123.07,45,25.0
7386,123.17,23,23.5
7392,123.27,27,23.1
7398,123.37,36,24.2
7404,123.47,21,26.7
7410,123.57,23,24.5
7416,123.67,20,27.9
7422,123.77,20,27.0
7428,123.87,13,26.2
7434,123.97,20,26.8
7440,124.07,56,24.3
7446,124.17,23,28.6
7452,124.27,22,26.1
7458,124.37,34,24.8
7464,124.47,32,25.7
7470,124.57,29,24.0
7476,124.67,33,24.8
7482,124.77,45,25.9
7488,124.87,24,29.0
7494,124.97,40,31.9
7500,125.07,69,28.1
7506,125.17,25,24.3
7512,125.27,50,25.6
7518,125.37,41,26.9
7524,125.47,49,29.7
7530,125.57,46,26.6
7536,125.67,42,27.3
7542,125.77,40,29.6
7548,125.87,33,27.4
7554,125.97,34,28.5
7560,126.07,41,29.3
7566,126.17,23,31.1
7572,126.27,19,23.6
7578,126.37,38,24.0
7584,126.47,32,23.3
7590,126.57,23,25.5
7596,126.67,31,29.4
7602,126.77,53,25.4
7608,126.87,43,27.4
7614,126.97,54,26.2
7620,127.07,58,25.8
7626,127.17,53,25.8
7632,127.27,51,26.7
7638,127.38,73,25.9
7644,127.48,111,28.4
7650,127.58,61,25.2
7656,127.68,96,27.1
7662,127.78,69,26.1
7668,127.88,58,27.1
7674,127.98,37,23.2
7680,128.08,85,27.1
7686,128.18,32,28.1
7692,128.28,26,23.4
7698,128.38,44,24.5
7704,128.48,24,23.5
7710,128.58,32,28.5
7716,128.68,13,26.0
7722,128.78,20,23.1
7728,128.88,19,24.9
7734,128.98,35,24.5
7740,129.08,30,22.9
7746,129.18,22,23.6
7752,129.28,13,23.4
7758,129.38,14,22.6
7764,129.48,15,26.2
7770,129.58,23,23.4
7776,129.68,2,22.9
7782,129.78,5,21.8
7788,129.88,7,23.2
7794,129.98,13,25.3
7800,130.08,3,20.7
7806,130.18,11,22.0
7812,130.28,12,21.0
7818,130.38,7,20.5
7824,130.48,12,21.8
7830,130.58,24,23.9
7836,130.68,4,22.1
7842,130.78,10,22.0
7848,130.88,28,24.6
7854,130.98,29,25.3
7860,131.08,18,21.7
7866,131.18,28,26.2
7872,131.28,42,24.1
7878,131.38,47,24.4
7884,131.48,34,24.3
7890,131.58,35,25.4
7896,131.68,25,26.5
7902,131.78,17,21.9
7908,131.88,5,20.3
7914,131.98,12,28.4
7920,132.08,22,22.9
7926,132.18,10,21.2
7932,132.28,16,21.5
7938,132.38,5,23.2
7950,132.58,6,20.8
7956,132.68,8,23.0
7962,132.78,8,22.3
7968,132.88,1,19.0
7974,132.98,6,21.4
7980,133.08,2,20.5
7986,133.18,3,21.0
7992,133.28,5,20.9
7998,133.38,2,20.7
8004,133.48,6,23.2
8010,133.58,3,21.3
8016,133.68,5,20.7
8022,133.78,5,20.8
8028,133.88,5,22.4
8034,133.98,3,20.8
8040,134.08,1,19.3
8052,134.28,4,20.9
8058,134.38,1,19.6
8070,134.58,3,19.4
8076,134.68,1,19.9
8082,134.78,2,22.4
8088,134.88,4,19.9
8094,134.98,2,19.8
8100,135.08,7,21.1
8106,135.18,3,20.5
8112,135.28,7,21.9
8118,135.38,5,21.5
8124,135.48,1,20.3
8130,135.58,2,20.8
8136,135.68,6,22.0
8142,135.78,2,23.4
8148,135.88,10,23.4
8160,136.08,5,23.0
8166,136.18,2,22.0
8172,136.28,14,22.1
8178,136.38,6,20.5
8184,136.48,11,23.9
8190,136.58,11,20.8
8196,136.68,10,20.9
8202,136.78,9,21.5
8208,136.88,15,27.6
8214,136.98,4,20.2
8220,137.08,26,23.4
8226,137.18,5,22.9
8232,137.28,4,21.3
8238,137.38,9,23.3
8244,137.48,11,22.2
8250,137.58,11,21.0
8256,137.68,12,22.0
