name,key,site,event_id,src_frame,score
SHB__NShelbyRdblue_v1_LS_f10830.png,SHB__NShelbyRdblue_v1_LS,SHB,19,10830,22.9
SHB__NWolfCreekblue_v1_LS_f7848.png,SHB__NWolfCreekblue_v1_LS,SHB,22,7848,22.9
SHB__NWolfCreekblue_v1_LS_f58596.png,SHB__NWolfCreekblue_v1_LS,SHB,134,58596,22.9
SHB__NWolfCreekorange_v1_LS_f1998.png,SHB__NWolfCreekorange_v1_LS,SHB,5,1998,22.9
SHW__NIron_v1_LS_f30024.png,SHW__NIron_v1_LS,SHW,67,30024,22.9
SHW__NIron_v1_LS_f33174.png,SHW__NIron_v1_LS,SHW,76,33174,22.9
SHW__PleasantHick_v1_LS_f11136.png,SHW__PleasantHick_v1_LS,SHW,24,11136,22.9
SHW__PleasantHick_v1_LS_f23394.png,SHW__PleasantHick_v1_LS,SHW,48,23394,22.9
SHW__PleasantHick_v1_LS_f32928.png,SHW__PleasantHick_v1_LS,SHW,70,32928,22.9
SHW__PleasantHick_v1_LS_f52026.png,SHW__PleasantHick_v1_LS,SHW,111,52026,22.9
SHW__SHog_v1_LS_f6630.png,SHW__SHog_v1_LS,SHW,4,6630,22.9
TON__GiantCityRd_v1_LS_f11322.png,TON__GiantCityRd_v1_LS,TON,33,11322,22.9
MAS__EMarseilles_v1_LS_f17280.png,MAS__EMarseilles_v1_LS,MAS,12,17280,22.8
MAS__N25thRdOrange_v1_LS_f1698.png,MAS__N25thRdOrange_v1_LS,MAS,5,1698,22.8
MAS__N2379Rd_v2_LS_f5712.png,MAS__N2379Rd_v2_LS,MAS,14,5712,22.8
SHB__NShelbyRdgreen_v1_LS_f2118.png,SHB__NShelbyRdgreen_v1_LS,SHB,6,2118,22.8
SHB__NWolfCreekblue_v1_LS_f27090.png,SHB__NWolfCreekblue_v1_LS,SHB,67,27090,22.8
SHB__NWolfCreekblue_v1_LS_f45966.png,SHB__NWolfCreekblue_v1_LS,SHB,101,45966,22.8
SHB__NWolfCreekblue_v1_LS_f47004.png,SHB__NWolfCreekblue_v1_LS,SHB,105,47004,22.8
SHB__NWolfCreekblue_v1_LS_f60084.png,SHB__NWolfCreekblue_v1_LS,SHB,137,60084,22.8
SHB__RedFoxLn_v1_LS_f384.png,SHB__RedFoxLn_v1_LS,SHB,0,384,22.8
SHB__RedFoxLn_v1_LS_f23670.png,SHB__RedFoxLn_v1_LS,SHB,39,23670,22.8
SHW__HogThief_v1_LS_f2064.png,SHW__HogThief_v1_LS,SHW,4,2064,22.8
SHW__LowerRichland_v1_LS_f9696.png,SHW__LowerRichland_v1_LS,SHW,19,9696,22.8
SHW__NBassett_v1_LS_f4656.png,SHW__NBassett_v1_LS,SHW,12,4656,22.8
SHW__NBassett_v1_LS_f23550.png,SHW__NBassett_v1_LS,SHW,53,23550,22.8
SHW__NIron_v1_LS_f35640.png,SHW__NIron_v1_LS,SHW,82,35640,22.8
SHW__PleasantHick_v1_LS_f24132.png,SHW__PleasantHick_v1_LS,SHW,51,24132,22.8
SHW__PleasantHick_v1_LS_f53700.png,SHW__PleasantHick_v1_LS,SHW,114,53700,22.8
SHW__PleasantHick_v1_LS_f62886.png,SHW__PleasantHick_v1_LS,SHW,136,62886,22.8
SHW__SBassett_v1_LS_f15030.png,SHW__SBassett_v1_LS,SHW,25,15030,22.8
SHW__SIron_v1_LS_f12108.png,SHW__SIron_v1_LS,SHW,14,12108,22.8
TON__GiantCityRd_v1_LS_f2256.png,TON__GiantCityRd_v1_LS,TON,9,2256,22.8
TON__OikosRd_v1_LS_f4560.png,TON__OikosRd_v1_LS,TON,6,4560,22.8
SHB__NWolfCreekblue_v1_LS_f8160.png,SHB__NWolfCreekblue_v1_LS,SHB,23,8160,22.7
SHB__NWolfCreekblue_v1_LS_f11862.png,SHB__NWolfCreekblue_v1_LS,SHB,38,11862,22.7
SHW__HogThief_v1_LS_f17694.png,SHW__HogThief_v1_LS,SHW,32,17694,22.7
SHW__Melvin_v1_LS_f14166.png,SHW__Melvin_v1_LS,SHW,21,14166,22.7
SHW__NIron_v1_LS_f22614.png,SHW__NIron_v1_LS,SHW,45,22614,22.7
SHB__NWolfCreekblue_v1_LS_f7050.png,SHB__NWolfCreekblue_v1_LS,SHB,20,7050,22.6
SHB__NWolfCreekblue_v1_LS_f55386.png,SHB__NWolfCreekblue_v1_LS,SHB,126,55386,22.6
SHB__OverlookDr_v1_LS_f7644.png,SHB__OverlookDr_v1_LS,SHB,11,7644,22.6
SHB__OverlookDr_v1_LS_f15852.png,SHB__OverlookDr_v1_LS,SHB,19,15852,22.6
SHB__RedFoxLn_v1_LS_f48354.png,SHB__RedFoxLn_v1_LS,SHB,69,48354,22.6
SHB__WolfCreekRd_v1_LS_f5778.png,SHB__WolfCreekRd_v1_LS,SHB,12,5778,22.6
SHW__LowerRichland_v1_LS_f10308.png,SHW__LowerRichland_v1_LS,SHW,21,10308,22.6
SHW__NIron_v1_LS_f24888.png,SHW__NIron_v1_LS,SHW,49,24888,22.6
SHW__PleasantHick_v1_LS_f9666.png,SHW__PleasantHick_v1_LS,SHW,21,9666,22.6
SHW__PleasantHick_v1_LS_f52212.png,SHW__PleasantHick_v1_LS,SHW,112,52212,22.6
SHW__PleasantHick_v1_LS_f58992.png,SHW__PleasantHick_v1_LS,SHW,125,58992,22.6
SHW__UpperRichland_v1_LS_f4734.png,SHW__UpperRichland_v1_LS,SHW,12,4734,22.6
TON__NatureTrail_v1_LS_f7752.png,TON__NatureTrail_v1_LS,TON,14,7752,22.6
MAS__EMarseilles_v1_LS_f18264.png,MAS__EMarseilles_v1_LS,MAS,15,18264,22.5
MAS__N2379Rd_v1_LS_f7770.png,MAS__N2379Rd_v1_LS,MAS,9,7770,22.5
SHB__NShelbyRdpink_v1_LS_f7446.png,SHB__NShelbyRdpink_v1_LS,SHB,16,7446,22.5
SHB__RedFoxLn_v1_LS_f28290.png,SHB__RedFoxLn_v1_LS,SHB,48,28290,22.5
SHW__LowerRichland_v1_LS_f42768.png,SHW__LowerRichland_v1_LS,SHW,121,42768,22.5
SHW__UpperRichland_v1_LS_f5496.png,SHW__UpperRichland_v1_LS,SHW,15,5496,22.5
MAS__N2379Rd_v1_LS_f6048.png,MAS__N2379Rd_v1_LS,MAS,4,6048,22.4
MAS__WMarseilles_v1_LS_f18282.png,MAS__WMarseilles_v1_LS,MAS,34,18282,22.4
SHB__NShelbyRdpink_v1_LS_f240.png,SHB__NShelbyRdpink_v1_LS,SHB,0,240,22.4
SHB__NWolfCreekblue_v1_LS_f2028.png,SHB__NWolfCreekblue_v1_LS,SHB,7,2028,22.4
SHB__NWolfCreekblue_v1_LS_f45672.png,SHB__NWolfCreekblue_v1_LS,SHB,100,45672,22.4
SHB__RedFoxLn_v1_LS_f12024.png,SHB__RedFoxLn_v1_LS,SHB,14,12024,22.4
SHB__RedFoxLn_v1_LS_f14334.png,SHB__RedFoxLn_v1_LS,SHB,20,14334,22.4
SHB__RedFoxLn_v1_LS_f72612.png,SHB__RedFoxLn_v1_LS,SHB,108,72612,22.4
SHW__PleasantHick_v1_LS_f21588.png,SHW__PleasantHick_v1_LS,SHW,44,21588,22.4
SHW__PleasantHick_v1_LS_f67878.png,SHW__PleasantHick_v1_LS,SHW,152,67878,22.4
TON__GiantCityRd_v1_LS_f10998.png,TON__GiantCityRd_v1_LS,TON,32,10998,22.4
TON__NatureTrail_v1_LS_f5286.png,TON__NatureTrail_v1_LS,TON,8,5286,22.4
MAS__WMarseilles_v1_LS_f16200.png,MAS__WMarseilles_v1_LS,MAS,24,16200,22.3
MAS__WMarseilles_v1_LS_f17382.png,MAS__WMarseilles_v1_LS,MAS,29,17382,22.3
MAS__WMarseilles_v2_LS_f30060.png,MAS__WMarseilles_v2_LS,MAS,26,30060,22.3
SHB__NWolfCreekblue_v1_LS_f8928.png,SHB__NWolfCreekblue_v1_LS,SHB,26,8928,22.3
SHW__LowerRichland_v1_LS_f7386.png,SHW__LowerRichland_v1_LS,SHW,14,7386,22.3
SHW__LowerRichland_v1_LS_f36876.png,SHW__LowerRichland_v1_LS,SHW,101,36876,22.3
SHW__LowerRichland_v1_LS_f45606.png,SHW__LowerRichland_v1_LS,SHW,125,45606,22.3
SHW__NIron_v1_LS_f29352.png,SHW__NIron_v1_LS,SHW,64,29352,22.3
SHW__PleasantHick_v1_LS_f26064.png,SHW__PleasantHick_v1_LS,SHW,55,26064,22.3
MAS__N2379Rd_v1_LS_f25914.png,MAS__N2379Rd_v1_LS,MAS,16,25914,22.2
SHB__EagleCreekDrEtc_v1_LS_f3276.png,SHB__EagleCreekDrEtc_v1_LS,SHB,7,3276,22.2
SHB__NShelbyRdgreen_v1_LS_f4626.png,SHB__NShelbyRdgreen_v1_LS,SHB,14,4626,22.2
SHB__NWolfCreekblue_v1_LS_f21588.png,SHB__NWolfCreekblue_v1_LS,SHB,50,21588,22.2
SHB__WolfCreekRd_v1_LS_f666.png,SHB__WolfCreekRd_v1_LS,SHB,1,666,22.2
SHW__LowerRichland_v1_LS_f18006.png,SHW__LowerRichland_v1_LS,SHW,38,18006,22.2
SHW__LowerRichland_v1_LS_f39480.png,SHW__LowerRichland_v1_LS,SHW,107,39480,22.2
SHW__NBassett_v1_LS_f1644.png,SHW__NBassett_v1_LS,SHW,2,1644,22.2
SHW__NIron_v1_LS_f13944.png,SHW__NIron_v1_LS,SHW,26,13944,22.2
SHW__PleasantHick_v1_LS_f19530.png,SHW__PleasantHick_v1_LS,SHW,38,19530,22.2
SHW__PleasantHick_v1_LS_f29886.png,SHW__PleasantHick_v1_LS,SHW,63,29886,22.2
SHW__PleasantHick_v1_LS_f33132.png,SHW__PleasantHick_v1_LS,SHW,71,33132,22.2
SHW__PleasantHick_v1_LS_f68508.png,SHW__PleasantHick_v1_LS,SHW,155,68508,22.2
SHB__GolfDr_v1_LS_f7092.png,SHB__GolfDr_v1_LS,SHB,7,7092,22.1
SHB__NWolfCreekblue_v1_LS_f62424.png,SHB__NWolfCreekblue_v1_LS,SHB,141,62424,22.1
SHB__NWolfCreekblue_v1_LS_f66162.png,SHB__NWolfCreekblue_v1_LS,SHB,147,66162,22.1
SHB__OverlookDr_v1_LS_f13722.png,SHB__OverlookDr_v1_LS,SHB,16,13722,22.1
SHW__LowerRichland_v1_LS_f35286.png,SHW__LowerRichland_v1_LS,SHW,93,35286,22.1
SHW__LowerRichland_v1_LS_f35442.png,SHW__LowerRichland_v1_LS,SHW,94,35442,22.1
SHW__LowerRichland_v1_LS_f37302.png,SHW__LowerRichland_v1_LS,SHW,103,37302,22.1
SHW__NBassett_v1_LS_f360.png,SHW__NBassett_v1_LS,SHW,0,360,22.1
SHW__PleasantHick_v1_LS_f31806.png,SHW__PleasantHick_v1_LS,SHW,67,31806,22.1
SHW__PleasantHick_v1_LS_f44358.png,SHW__PleasantHick_v1_LS,SHW,91,44358,22.1
SHW__PleasantHick_v1_LS_f44772.png,SHW__PleasantHick_v1_LS,SHW,92,44772,22.1
SHW__PleasantHick_v1_LS_f45324.png,SHW__PleasantHick_v1_LS,SHW,94,45324,22.1
SHW__Robinson_v1_LS_f1770.png,SHW__Robinson_v1_LS,SHW,5,1770,22.1
SHW__SBassett_v1_LS_f9564.png,SHW__SBassett_v1_LS,SHW,17,9564,22.1
SHW__SIron_v1_LS_f1164.png,SHW__SIron_v1_LS,SHW,2,1164,22.1
SHW__WhoopieCatDam_v1_LS_f4536.png,SHW__WhoopieCatDam_v1_LS,SHW,11,4536,22.1
TON__GiantCityRd_v1_LS_f8160.png,TON__GiantCityRd_v1_LS,TON,22,8160,22.1
MAS__N2379Rd_v1_LS_f9252.png,MAS__N2379Rd_v1_LS,MAS,14,9252,22.0
MAS__N25thRdOrange_v1_LS_f732.png,MAS__N25thRdOrange_v1_LS,MAS,3,732,22.0
MAS__WMarseilles_v2_LS_f35022.png,MAS__WMarseilles_v2_LS,MAS,38,35022,22.0
SHB__NWolfCreekblue_v1_LS_f23154.png,SHB__NWolfCreekblue_v1_LS,SHB,54,23154,22.0
SHB__NWolfCreekblue_v1_LS_f54984.png,SHB__NWolfCreekblue_v1_LS,SHB,124,54984,22.0
SHB__RedFoxLn_v1_LS_f62328.png,SHB__RedFoxLn_v1_LS,SHB,92,62328,22.0
SHW__HogThief_v1_LS_f18270.png,SHW__HogThief_v1_LS,SHW,35,18270,22.0
SHW__Melvin_v1_LS_f14862.png,SHW__Melvin_v1_LS,SHW,24,14862,22.0
SHW__NBassett_v1_LS_f3930.png,SHW__NBassett_v1_LS,SHW,9,3930,22.0
SHW__NIron_v1_LS_f19602.png,SHW__NIron_v1_LS,SHW,38,19602,22.0
SHW__PleasantHick_v1_LS_f19302.png,SHW__PleasantHick_v1_LS,SHW,37,19302,22.0
SHW__PleasantHick_v1_LS_f23028.png,SHW__PleasantHick_v1_LS,SHW,46,23028,22.0
SHW__PleasantHick_v1_LS_f62280.png,SHW__PleasantHick_v1_LS,SHW,133,62280,22.0
SHW__SBassett_v1_LS_f12408.png,SHW__SBassett_v1_LS,SHW,20,12408,22.0
TON__NatureTrail_v1_LS_f15624.png,TON__NatureTrail_v1_LS,TON,21,15624,22.0
SHB__NWolfCreekblue_v1_LS_f43452.png,SHB__NWolfCreekblue_v1_LS,SHB,95,43452,21.9
SHB__NWolfCreekblue_v1_LS_f44298.png,SHB__NWolfCreekblue_v1_LS,SHB,97,44298,21.9
SHB__NWolfCreekblue_v1_LS_f53250.png,SHB__NWolfCreekblue_v1_LS,SHB,118,53250,21.9
SHB__NWolfCreekblue_v1_LS_f60534.png,SHB__NWolfCreekblue_v1_LS,SHB,138,60534,21.9
SHB__NWolfCreekblue_v1_LS_f67212.png,SHB__NWolfCreekblue_v1_LS,SHB,149,67212,21.9
SHB__OverlookDr_v1_LS_f168.png,SHB__OverlookDr_v1_LS,SHB,0,168,21.9
SHB__RedFoxLn_v1_LS_f15378.png,SHB__RedFoxLn_v1_LS,SHB,24,15378,21.9
SHB__RedFoxLn_v1_LS_f24588.png,SHB__RedFoxLn_v1_LS,SHB,42,24588,21.9
SHB__RedFoxLn_v1_LS_f56952.png,SHB__RedFoxLn_v1_LS,SHB,81,56952,21.9
SHW__LowerRichland_v1_LS_f15558.png,SHW__LowerRichland_v1_LS,SHW,32,15558,21.9
SHW__LowerRichland_v1_LS_f42972.png,SHW__LowerRichland_v1_LS,SHW,122,42972,21.9
SHW__LowerRichland_v1_LS_f51372.png,SHW__LowerRichland_v1_LS,SHW,139,51372,21.9
SHW__PleasantHick_v1_LS_f34824.png,SHW__PleasantHick_v1_LS,SHW,75,34824,21.9
SHW__PleasantHick_v1_LS_f55830.png,SHW__PleasantHick_v1_LS,SHW,119,55830,21.9
SHW__WhoopieCatDam_v1_LS_f2118.png,SHW__WhoopieCatDam_v1_LS,SHW,3,2118,21.9
TON__GiantCityRd_v1_LS_f9954.png,TON__GiantCityRd_v1_LS,TON,30,9954,21.9
TON__NatureTrail_v1_LS_f630.png,TON__NatureTrail_v1_LS,TON,1,630,21.9
TON__Upper40_v1_LS_f4374.png,TON__Upper40_v1_LS,TON,12,4374,21.9
MAS__N2379Rd_v1_LS_f6270.png,MAS__N2379Rd_v1_LS,MAS,5,6270,21.8
MAS__N25thRdBlue_v1_LS_f13860.png,MAS__N25thRdBlue_v1_LS,MAS,11,13860,21.8
MAS__WMarseilles_v1_LS_f17562.png,MAS__WMarseilles_v1_LS,MAS,30,17562,21.8
MAS__WMarseilles_v1_LS_f17880.png,MAS__WMarseilles_v1_LS,MAS,32,17880,21.8
MAS__WMarseilles_v2_LS_f31020.png,MAS__WMarseilles_v2_LS,MAS,28,31020,21.8
SHB__NShelbyRdblue_v1_LS_f3570.png,SHB__NShelbyRdblue_v1_LS,SHB,6,3570,21.8
SHB__NWolfCreekblue_v1_LS_f2928.png,SHB__NWolfCreekblue_v1_LS,SHB,9,2928,21.8
SHB__NWolfCreekblue_v1_LS_f23988.png,SHB__NWolfCreekblue_v1_LS,SHB,57,23988,21.8
SHB__OverlookDr_v1_LS_f19428.png,SHB__OverlookDr_v1_LS,SHB,26,19428,21.8
SHB__RedFoxLn_v1_LS_f34770.png,SHB__RedFoxLn_v1_LS,SHB,57,34770,21.8
SHW__LowerRichland_v1_LS_f23232.png,SHW__LowerRichland_v1_LS,SHW,62,23232,21.8
SHW__LowerRichland_v1_LS_f33618.png,SHW__LowerRichland_v1_LS,SHW,85,33618,21.8
SHW__LowerRichland_v1_LS_f41472.png,SHW__LowerRichland_v1_LS,SHW,116,41472,21.8
SHW__LowerRichland_v1_LS_f50298.png,SHW__LowerRichland_v1_LS,SHW,136,50298,21.8
SHW__LowerRichland_v1_LS_f54006.png,SHW__LowerRichland_v1_LS,SHW,146,54006,21.8
SHW__NIron_v1_LS_f19746.png,SHW__NIron_v1_LS,SHW,39,19746,21.8
SHW__NIron_v1_LS_f23340.png,SHW__NIron_v1_LS,SHW,46,23340,21.8
SHW__NIron_v1_LS_f34302.png,SHW__NIron_v1_LS,SHW,79,34302,21.8
SHW__PleasantHick_v1_LS_f3114.png,SHW__PleasantHick_v1_LS,SHW,8,3114,21.8
SHW__UpperRichland_v1_LS_f7062.png,SHW__UpperRichland_v1_LS,SHW,19,7062,21.8
SHB__GolfDr_v1_LS_f6360.png,SHB__GolfDr_v1_LS,SHB,5,6360,21.7
SHB__NShelbyRdgreen_v1_LS_f2268.png,SHB__NShelbyRdgreen_v1_LS,SHB,7,2268,21.7
SHB__NShelbyRdgreen_v1_LS_f4188.png,SHB__NShelbyRdgreen_v1_LS,SHB,13,4188,21.7
SHB__NWolfCreekblue_v1_LS_f26772.png,SHB__NWolfCreekblue_v1_LS,SHB,66,26772,21.7
SHB__NWolfCreekblue_v1_LS_f52002.png,SHB__NWolfCreekblue_v1_LS,SHB,116,52002,21.7
SHB__NWolfCreekblue_v1_LS_f55254.png,SHB__NWolfCreekblue_v1_LS,SHB,125,55254,21.7
SHB__NWolfCreekblue_v1_LS_f61020.png,SHB__NWolfCreekblue_v1_LS,SHB,139,61020,21.7
SHB__OverlookDr_v1_LS_f17958.png,SHB__OverlookDr_v1_LS,SHB,23,17958,21.7
SHB__RedFoxLn_v1_LS_f76548.png,SHB__RedFoxLn_v1_LS,SHB,118,76548,21.7
SHB__RedFoxLn_v1_LS_f83484.png,SHB__RedFoxLn_v1_LS,SHB,132,83484,21.7
SHW__HogThief_v1_LS_f13242.png,SHW__HogThief_v1_LS,SHW,22,13242,21.7
SHW__HogThief_v1_LS_f21828.png,SHW__HogThief_v1_LS,SHW,44,21828,21.7
SHW__LowerRichland_v1_LS_f4314.png,SHW__LowerRichland_v1_LS,SHW,6,4314,21.7
SHW__LowerRichland_v1_LS_f38784.png,SHW__LowerRichland_v1_LS,SHW,105,38784,21.7
SHW__NBassett_v1_LS_f19314.png,SHW__NBassett_v1_LS,SHW,41,19314,21.7
SHW__NIron_v1_LS_f17460.png,SHW__NIron_v1_LS,SHW,33,17460,21.7
SHW__PleasantHick_v1_LS_f12612.png,SHW__PleasantHick_v1_LS,SHW,27,12612,21.7
SHW__PleasantHick_v1_LS_f15312.png,SHW__PleasantHick_v1_LS,SHW,31,15312,21.7
SHW__PleasantHick_v1_LS_f33330.png,SHW__PleasantHick_v1_LS,SHW,72,33330,21.7
SHW__PleasantHick_v1_LS_f51168.png,SHW__PleasantHick_v1_LS,SHW,106,51168,21.7
SHW__PleasantHick_v1_LS_f61140.png,SHW__PleasantHick_v1_LS,SHW,129,61140,21.7
SHW__SHog_v1_LS_f7950.png,SHW__SHog_v1_LS,SHW,7,7950,21.7
MAS__EMarseilles_v1_LS_f15966.png,MAS__EMarseilles_v1_LS,MAS,6,15966,21.6
MAS__WMarseilles_v1_LS_f17292.png,MAS__WMarseilles_v1_LS,MAS,28,17292,21.6
MAS__WMarseilles_v2_LS_f8088.png,MAS__WMarseilles_v2_LS,MAS,12,8088,21.6
SHB__NShelbyRdblue_v1_LS_f4572.png,SHB__NShelbyRdblue_v1_LS,SHB,8,4572,21.6
SHB__NWolfCreekblue_v1_LS_f21126.png,SHB__NWolfCreekblue_v1_LS,SHB,49,21126,21.6
SHB__NWolfCreekblue_v1_LS_f55662.png,SHB__NWolfCreekblue_v1_LS,SHB,127,55662,21.6
SHB__NWolfCreekblue_v1_LS_f62784.png,SHB__NWolfCreekblue_v1_LS,SHB,142,62784,21.6
SHB__RedFoxLn_v1_LS_f34698.png,SHB__RedFoxLn_v1_LS,SHB,56,34698,21.6
SHB__RedFoxLn_v1_LS_f46740.png,SHB__RedFoxLn_v1_LS,SHB,68,46740,21.6
SHB__RedFoxLn_v1_LS_f57858.png,SHB__RedFoxLn_v1_LS,SHB,86,57858,21.6
SHW__LowerRichland_v1_LS_f3522.png,SHW__LowerRichland_v1_LS,SHW,2,3522,21.6
SHW__LowerRichland_v1_LS_f14286.png,SHW__LowerRichland_v1_LS,SHW,26,14286,21.6
SHW__Melvin_v1_LS_f11310.png,SHW__Melvin_v1_LS,SHW,16,11310,21.6
SHW__PleasantHick_v1_LS_f21204.png,SHW__PleasantHick_v1_LS,SHW,42,21204,21.6
SHW__PleasantHick_v1_LS_f51294.png,SHW__PleasantHick_v1_LS,SHW,107,51294,21.6
TON__GiantCityRd_v1_LS_f1146.png,TON__GiantCityRd_v1_LS,TON,3,1146,21.6
TON__Upper40_v1_LS_f5022.png,TON__Upper40_v1_LS,TON,15,5022,21.6
MAS__N2379Rd_v2_LS_f756.png,MAS__N2379Rd_v2_LS,MAS,1,756,21.5
SHB__EagleCreekDrEtc_v1_LS_f7266.png,SHB__EagleCreekDrEtc_v1_LS,SHB,11,7266,21.5
SHB__NWolfCreekblue_v1_LS_f31584.png,SHB__NWolfCreekblue_v1_LS,SHB,75,31584,21.5
SHB__NWolfCreekorange_v1_LS_f582.png,SHB__NWolfCreekorange_v1_LS,SHB,2,582,21.5
SHW__LowerRichland_v1_LS_f14112.png,SHW__LowerRichland_v1_LS,SHW,25,14112,21.5
SHW__LowerRichland_v1_LS_f16404.png,SHW__LowerRichland_v1_LS,SHW,33,16404,21.5
SHW__LowerRichland_v1_LS_f18720.png,SHW__LowerRichland_v1_LS,SHW,42,18720,21.5
SHW__LowerRichland_v1_LS_f19890.png,SHW__LowerRichland_v1_LS,SHW,47,19890,21.5
SHW__LowerRichland_v1_LS_f33858.png,SHW__LowerRichland_v1_LS,SHW,86,33858,21.5
SHW__LowerRichland_v1_LS_f34116.png,SHW__LowerRichland_v1_LS,SHW,88,34116,21.5
SHW__NBassett_v1_LS_f23220.png,SHW__NBassett_v1_LS,SHW,52,23220,21.5
SHW__PleasantHick_v1_LS_f3246.png,SHW__PleasantHick_v1_LS,SHW,9,3246,21.5
SHW__PleasantHick_v1_LS_f10866.png,SHW__PleasantHick_v1_LS,SHW,23,10866,21.5
SHW__PleasantHick_v1_LS_f45204.png,SHW__PleasantHick_v1_LS,SHW,93,45204,21.5
TON__GiantCityRd_v1_LS_f2082.png,TON__GiantCityRd_v1_LS,TON,8,2082,21.5
TON__GiantCityRd_v1_LS_f2862.png,TON__GiantCityRd_v1_LS,TON,11,2862,21.5
MAS__EMarseilles_v1_LS_f17976.png,MAS__EMarseilles_v1_LS,MAS,14,17976,21.4
MAS__WMarseilles_v2_LS_f4896.png,MAS__WMarseilles_v2_LS,MAS,3,4896,21.4
SHB__NWolfCreekblue_v1_LS_f9594.png,SHB__NWolfCreekblue_v1_LS,SHB,30,9594,21.4
SHB__NWolfCreekblue_v1_LS_f11406.png,SHB__NWolfCreekblue_v1_LS,SHB,37,11406,21.4
SHB__NWolfCreekblue_v1_LS_f30900.png,SHB__NWolfCreekblue_v1_LS,SHB,73,30900,21.4
SHB__OverlookDr_v1_LS_f7176.png,SHB__OverlookDr_v1_LS,SHB,9,7176,21.4
SHB__OverlookDr_v1_LS_f19674.png,SHB__OverlookDr_v1_LS,SHB,27,19674,21.4
SHB__RedFoxLn_v1_LS_f12516.png,SHB__RedFoxLn_v1_LS,SHB,15,12516,21.4
SHB__RedFoxLn_v1_LS_f61146.png,SHB__RedFoxLn_v1_LS,SHB,87,61146,21.4
SHW__HogThief_v1_LS_f18918.png,SHW__HogThief_v1_LS,SHW,38,18918,21.4
SHW__LowerRichland_v1_LS_f6780.png,SHW__LowerRichland_v1_LS,SHW,13,6780,21.4
SHW__LowerRichland_v1_LS_f19980.png,SHW__LowerRichland_v1_LS,SHW,48,19980,21.4
SHW__LowerRichland_v1_LS_f36414.png,SHW__LowerRichland_v1_LS,SHW,99,36414,21.4
SHW__LowerRichland_v1_LS_f41802.png,SHW__LowerRichland_v1_LS,SHW,117,41802,21.4
SHW__LowerRichland_v1_LS_f42096.png,SHW__LowerRichland_v1_LS,SHW,118,42096,21.4
SHW__LowerRichland_v1_LS_f53640.png,SHW__LowerRichland_v1_LS,SHW,145,53640,21.4
SHW__PleasantHick_v1_LS_f2766.png,SHW__PleasantHick_v1_LS,SHW,6,2766,21.4
SHW__PleasantHick_v1_LS_f19902.png,SHW__PleasantHick_v1_LS,SHW,40,19902,21.4
SHW__PleasantHick_v1_LS_f29382.png,SHW__PleasantHick_v1_LS,SHW,61,29382,21.4
SHW__PleasantHick_v1_LS_f56688.png,SHW__PleasantHick_v1_LS,SHW,123,56688,21.4
SHW__Robinson_v1_LS_f1086.png,SHW__Robinson_v1_LS,SHW,2,1086,21.4
SHW__Robinson_v1_LS_f10680.png,SHW__Robinson_v1_LS,SHW,23,10680,21.4
SHW__SBassett_v1_LS_f2082.png,SHW__SBassett_v1_LS,SHW,7,2082,21.4
TON__NatureTrail_v1_LS_f5970.png,TON__NatureTrail_v1_LS,TON,11,5970,21.4
MAS__N25thRdBlue_v1_LS_f474.png,MAS__N25thRdBlue_v1_LS,MAS,1,474,21.3
MAS__WMarseilles_v1_LS_f9984.png,MAS__WMarseilles_v1_LS,MAS,9,9984,21.3
MAS__N25thBlue_v2_LS_f17670.png,MAS__N25thBlue_v2_LS,MAS,15,17670,21.3
MAS__N25thBlue_v2_LS_f23502.png,MAS__N25thBlue_v2_LS,MAS,21,23502,21.3
SHB__NWolfCreekblue_v1_LS_f9888.png,SHB__NWolfCreekblue_v1_LS,SHB,32,9888,21.3
SHB__NWolfCreekorange_v1_LS_f2400.png,SHB__NWolfCreekorange_v1_LS,SHB,6,2400,21.3
SHB__RedFoxLn_v1_LS_f34470.png,SHB__RedFoxLn_v1_LS,SHB,54,34470,21.3
SHB__RedFoxLn_v1_LS_f57204.png,SHB__RedFoxLn_v1_LS,SHB,83,57204,21.3
SHB__RedFoxLn_v1_LS_f61398.png,SHB__RedFoxLn_v1_LS,SHB,88,61398,21.3
SHW__HogThief_v1_LS_f24882.png,SHW__HogThief_v1_LS,SHW,51,24882,21.3
SHW__LowerRichland_v1_LS_f19662.png,SHW__LowerRichland_v1_LS,SHW,46,19662,21.3
SHW__LowerRichland_v1_LS_f21840.png,SHW__LowerRichland_v1_LS,SHW,56,21840,21.3
SHW__LowerRichland_v1_LS_f25134.png,SHW__LowerRichland_v1_LS,SHW,68,25134,21.3
SHW__LowerRichland_v1_LS_f32040.png,SHW__LowerRichland_v1_LS,SHW,83,32040,21.3
SHW__Melvin_v1_LS_f6756.png,SHW__Melvin_v1_LS,SHW,7,6756,21.3
SHW__NBassett_v1_LS_f12504.png,SHW__NBassett_v1_LS,SHW,33,12504,21.3
SHW__NIron_v1_LS_f17940.png,SHW__NIron_v1_LS,SHW,34,17940,21.3
SHW__NIron_v1_LS_f26256.png,SHW__NIron_v1_LS,SHW,54,26256,21.3
SHW__NIron_v1_LS_f26574.png,SHW__NIron_v1_LS,SHW,55,26574,21.3
SHW__NIron_v1_LS_f32886.png,SHW__NIron_v1_LS,SHW,75,32886,21.3
