video,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
PleasantHick_SHW_01.18.2026_LS.mp4,124,56832,58770,947.64,979.96,32.32,230,57804,29.7,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,125,58872,59520,981.66,992.46,10.81,51,58992,22.6,10,51,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,126,59826,60018,997.57,1000.77,3.2,14,59916,24.0,0,0,635,494
PleasantHick_SHW_01.18.2026_LS.mp4,127,60078,60378,1001.77,1006.77,5.0,33,60198,32.2,11,0,620,488
PleasantHick_SHW_01.18.2026_LS.mp4,128,60444,61080,1007.87,1018.48,10.6,58,60468,27.3,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,129,61140,61230,1019.48,1020.98,1.5,7,61140,21.7,260,251,565,495
PleasantHick_SHW_01.18.2026_LS.mp4,130,61428,61692,1024.28,1028.68,4.4,16,61692,23.2,72,0,629,508
PleasantHick_SHW_01.18.2026_LS.mp4,131,62004,62028,1033.88,1034.28,0.4,2,62028,19.7,147,109,625,467
PleasantHick_SHW_01.18.2026_LS.mp4,132,62160,62202,1036.49,1037.19,0.7,2,62160,19.9,0,0,583,159
PleasantHick_SHW_01.18.2026_LS.mp4,133,62262,62280,1038.19,1038.49,0.3,2,62280,22.0,0,0,62,5
PleasantHick_SHW_01.18.2026_LS.mp4,134,62454,62478,1041.39,1041.79,0.4,2,62478,21.3,50,203,551,385
PleasantHick_SHW_01.18.2026_LS.mp4,135,62670,62700,1044.99,1045.49,0.5,3,62682,29.8,30,83,55,496
PleasantHick_SHW_01.18.2026_LS.mp4,136,62874,62994,1048.39,1050.39,2.0,6,62886,22.8,9,141,636,364
PleasantHick_SHW_01.18.2026_LS.mp4,137,63072,63108,1051.69,1052.29,0.6,5,63078,20.4,87,301,640,501
PleasantHick_SHW_01.18.2026_LS.mp4,138,63540,63552,1059.5,1059.7,0.2,3,63552,20.8,345,88,604,450
PleasantHick_SHW_01.18.2026_LS.mp4,139,63978,64050,1066.8,1068.0,1.2,3,64026,20.3,44,167,624,424
