video,site,track_id,count,touches_n_deer,n_frames,span_s,mean_conf,topk_conf,mean_box_px
Robinson_SHW_01.18.2026_LS,SHW,17020,0,0,4,0.48,0.0356,0.0356,1500.5
Robinson_SHW_01.18.2026_LS,SHW,17021,0,0,1,0.02,0.0202,0.0202,819.3
Robinson_SHW_01.18.2026_LS,SHW,17022,0,0,4,0.07,0.0484,0.0484,1239.4
Robinson_SHW_01.18.2026_LS,SHW,17023,0,0,1,0.02,0.0212,0.0212,273.7
Robinson_SHW_01.18.2026_LS,SHW,17024,0,0,5,0.08,0.0662,0.0662,956.3
Robinson_SHW_01.18.2026_LS,SHW,17025,0,0,1,0.02,0.0202,0.0202,923.1
Robinson_SHW_01.18.2026_LS,SHW,17026,0,0,5,0.27,0.0375,0.0375,1262.9
Robinson_SHW_01.18.2026_LS,SHW,17027,0,0,2,0.03,0.1342,0.1342,1258.9
Robinson_SHW_01.18.2026_LS,SHW,17028,0,0,1,0.02,0.1469,0.1469,601.6
Robinson_SHW_01.18.2026_LS,SHW,17029,0,0,1,0.02,0.0245,0.0245,278.6
Robinson_SHW_01.18.2026_LS,SHW,17030,0,0,4,0.05,0.0801,0.0801,776.6
Robinson_SHW_01.18.2026_LS,SHW,17031,0,0,1,0.02,0.0218,0.0218,1200.8
Robinson_SHW_01.18.2026_LS,SHW,17032,0,0,2,0.05,0.0471,0.0471,909.9
Robinson_SHW_01.18.2026_LS,SHW,17033,0,0,14,0.58,0.0736,0.1479,589.2
Robinson_SHW_01.18.2026_LS,SHW,17034,0,0,1,0.02,0.0633,0.0633,637.4
Robinson_SHW_01.18.2026_LS,SHW,17035,0,0,2,0.03,0.292,0.292,769.3
Robinson_SHW_01.18.2026_LS,SHW,17036,0,0,26,1.47,0.1164,0.263,600.9
Robinson_SHW_01.18.2026_LS,SHW,17037,0,1,36,0.95,0.0901,0.2729,841.2
Robinson_SHW_01.18.2026_LS,SHW,17038,0,0,2,0.15,0.0532,0.0532,731.7
Robinson_SHW_01.18.2026_LS,SHW,17039,0,0,7,0.13,0.2323,0.2668,478.9
Robinson_SHW_01.18.2026_LS,SHW,17040,0,0,1,0.02,0.0451,0.0451,880.4
Robinson_SHW_01.18.2026_LS,SHW,17041,0,0,37,2.27,0.0933,0.2782,957.7
Robinson_SHW_01.18.2026_LS,SHW,17042,0,0,4,0.13,0.0539,0.0539,851.9
Robinson_SHW_01.18.2026_LS,SHW,17043,0,0,11,0.78,0.1454,0.2309,581.1
Robinson_SHW_01.18.2026_LS,SHW,17044,0,0,15,1.28,0.0488,0.0803,514.7
Robinson_SHW_01.18.2026_LS,SHW,17045,0,0,4,0.57,0.0336,0.0336,998.0
Robinson_SHW_01.18.2026_LS,SHW,17046,0,0,1,0.02,0.0502,0.0502,720.1
Robinson_SHW_01.18.2026_LS,SHW,17047,0,0,1,0.02,0.0234,0.0234,656.0
Robinson_SHW_01.18.2026_LS,SHW,17048,0,0,4,0.52,0.0673,0.0673,1293.9
Robinson_SHW_01.18.2026_LS,SHW,17049,0,0,20,0.92,0.0896,0.211,810.8
Robinson_SHW_01.18.2026_LS,SHW,17050,0,0,1,0.02,0.0317,0.0317,1921.2
Robinson_SHW_01.18.2026_LS,SHW,17051,0,0,5,0.18,0.0697,0.0697,801.2
Robinson_SHW_01.18.2026_LS,SHW,17052,0,0,2,0.27,0.0762,0.0762,915.6
Robinson_SHW_01.18.2026_LS,SHW,17053,0,0,2,0.5,0.0279,0.0279,1767.7
Robinson_SHW_01.18.2026_LS,SHW,17054,0,0,13,0.57,0.0758,0.1244,875.4
Robinson_SHW_01.18.2026_LS,SHW,17055,0,0,5,0.23,0.0327,0.0327,607.6
Robinson_SHW_01.18.2026_LS,SHW,17056,0,0,4,0.53,0.0375,0.0375,519.4
Robinson_SHW_01.18.2026_LS,SHW,17057,0,0,1,0.02,0.0249,0.0249,343.9
Robinson_SHW_01.18.2026_LS,SHW,17058,0,0,1,0.02,0.0442,0.0442,672.8
Robinson_SHW_01.18.2026_LS,SHW,17059,0,0,21,0.48,0.1168,0.3077,1037.9
Robinson_SHW_01.18.2026_LS,SHW,17060,0,0,3,0.05,0.1772,0.1772,685.3
Robinson_SHW_01.18.2026_LS,SHW,17061,0,0,31,0.87,0.1415,0.4236,849.2
Robinson_SHW_01.18.2026_LS,SHW,17062,0,0,7,0.98,0.1016,0.1284,825.8
Robinson_SHW_01.18.2026_LS,SHW,17063,0,0,1,0.02,0.0444,0.0444,718.1
Robinson_SHW_01.18.2026_LS,SHW,17064,0,0,87,3.87,0.1149,0.4102,1119.4
Robinson_SHW_01.18.2026_LS,SHW,17065,0,0,64,3.47,0.0941,0.3574,1427.3
Robinson_SHW_01.18.2026_LS,SHW,17066,0,0,12,0.43,0.1123,0.2211,781.9
Robinson_SHW_01.18.2026_LS,SHW,17067,0,0,1,0.02,0.0456,0.0456,1546.8
Robinson_SHW_01.18.2026_LS,SHW,17068,0,0,1,0.02,0.0463,0.0463,703.8
Robinson_SHW_01.18.2026_LS,SHW,17069,0,0,2,0.03,0.0401,0.0401,1173.2
Robinson_SHW_01.18.2026_LS,SHW,17070,0,0,4,0.7,0.0383,0.0383,1046.1
Robinson_SHW_01.18.2026_LS,SHW,17071,0,0,1,0.02,0.0293,0.0293,564.1
Robinson_SHW_01.18.2026_LS,SHW,17072,0,0,1,0.02,0.02,0.02,1722.7
Robinson_SHW_01.18.2026_LS,SHW,17073,0,0,7,0.52,0.1268,0.1647,976.2
Robinson_SHW_01.18.2026_LS,SHW,17074,0,0,3,0.02,0.0418,0.0418,890.0
Robinson_SHW_01.18.2026_LS,SHW,17075,0,0,1,0.02,0.0412,0.0412,564.6
Robinson_SHW_01.18.2026_LS,SHW,17076,0,0,9,0.28,0.0972,0.1485,1394.6
Robinson_SHW_01.18.2026_LS,SHW,17077,0,0,2,0.07,0.0499,0.0499,786.9
Robinson_SHW_01.18.2026_LS,SHW,17078,0,0,8,0.7,0.1848,0.2642,2188.8
Robinson_SHW_01.18.2026_LS,SHW,17079,0,0,1,0.02,0.0295,0.0295,535.9
Robinson_SHW_01.18.2026_LS,SHW,17080,0,0,1,0.02,0.0304,0.0304,558.1
Robinson_SHW_01.18.2026_LS,SHW,17081,0,0,5,0.3,0.0959,0.0959,2080.2
Robinson_SHW_01.18.2026_LS,SHW,17082,0,0,7,0.3,0.0477,0.056,1862.9
Robinson_SHW_01.18.2026_LS,SHW,17083,0,0,1,0.02,0.0458,0.0458,919.2
Robinson_SHW_01.18.2026_LS,SHW,17084,0,0,2,0.07,0.0291,0.0291,1271.8
Robinson_SHW_01.18.2026_LS,SHW,17085,0,0,3,0.3,0.1389,0.1389,1224.6
Robinson_SHW_01.18.2026_LS,SHW,17086,0,0,1,0.02,0.0771,0.0771,748.6
Robinson_SHW_01.18.2026_LS,SHW,17087,0,0,2,0.02,0.03,0.03,838.9
Robinson_SHW_01.18.2026_LS,SHW,17088,0,0,1,0.02,0.0255,0.0255,613.8
Robinson_SHW_01.18.2026_LS,SHW,17089,0,0,8,0.4,0.0844,0.1169,2778.0
Robinson_SHW_01.18.2026_LS,SHW,17090,0,0,3,0.1,0.029,0.029,1849.1
Robinson_SHW_01.18.2026_LS,SHW,17091,0,0,1,0.02,0.0879,0.0879,1058.1
Robinson_SHW_01.18.2026_LS,SHW,17092,0,0,1,0.02,0.0402,0.0402,1085.4
Robinson_SHW_01.18.2026_LS,SHW,17093,0,0,13,0.45,0.3589,0.528,1943.6
Robinson_SHW_01.18.2026_LS,SHW,17094,0,0,2,0.27,0.0461,0.0461,3243.2
Robinson_SHW_01.18.2026_LS,SHW,17095,0,0,2,0.05,0.0366,0.0366,1836.7
Robinson_SHW_01.18.2026_LS,SHW,17096,0,0,1,0.02,0.0306,0.0306,2711.0
Robinson_SHW_01.18.2026_LS,SHW,17097,0,0,1,0.02,0.039,0.039,994.5
Robinson_SHW_01.18.2026_LS,SHW,17098,0,0,1,0.02,0.0202,0.0202,1061.0
Robinson_SHW_01.18.2026_LS,SHW,17099,0,0,1,0.02,0.0248,0.0248,3342.0
Robinson_SHW_01.18.2026_LS,SHW,17100,0,0,1,0.02,0.0808,0.0808,966.2
Robinson_SHW_01.18.2026_LS,SHW,17101,0,0,2,0.28,0.2046,0.2046,2902.3
Robinson_SHW_01.18.2026_LS,SHW,17102,0,0,2,0.03,0.0671,0.0671,644.0
Robinson_SHW_01.18.2026_LS,SHW,17103,0,0,2,0.03,0.134,0.134,1427.9
Robinson_SHW_01.18.2026_LS,SHW,17104,0,0,1,0.02,0.0398,0.0398,278.0
Robinson_SHW_01.18.2026_LS,SHW,17105,0,0,1,0.02,0.0515,0.0515,1701.2
Robinson_SHW_01.18.2026_LS,SHW,17106,0,0,1,0.02,0.0237,0.0237,1091.0
Robinson_SHW_01.18.2026_LS,SHW,17107,0,0,1,0.02,0.0652,0.0652,472.1
Robinson_SHW_01.18.2026_LS,SHW,17108,0,0,1,0.02,0.2813,0.2813,2865.7
Robinson_SHW_01.18.2026_LS,SHW,17109,0,0,8,0.57,0.0656,0.089,1765.2
Robinson_SHW_01.18.2026_LS,SHW,17110,0,0,1,0.02,0.0239,0.0239,926.4
Robinson_SHW_01.18.2026_LS,SHW,17111,0,0,1,0.02,0.0687,0.0687,686.0
Robinson_SHW_01.18.2026_LS,SHW,17112,0,0,1,0.02,0.031,0.031,880.7
Robinson_SHW_01.18.2026_LS,SHW,17113,0,0,1,0.02,0.0308,0.0308,398.4
Robinson_SHW_01.18.2026_LS,SHW,17114,0,0,1,0.02,0.0351,0.0351,680.2
Robinson_SHW_01.18.2026_LS,SHW,17115,0,0,1,0.02,0.0239,0.0239,1957.9
Robinson_SHW_01.18.2026_LS,SHW,17116,0,0,1,0.02,0.023,0.023,534.2
Robinson_SHW_01.18.2026_LS,SHW,17117,0,0,1,0.02,0.0766,0.0766,640.6
Robinson_SHW_01.18.2026_LS,SHW,17118,0,0,1,0.02,0.0285,0.0285,334.3
Robinson_SHW_01.18.2026_LS,SHW,17119,0,0,1,0.02,0.025,0.025,496.3
Robinson_SHW_01.18.2026_LS,SHW,17120,0,0,1,0.02,0.0388,0.0388,1197.0
Robinson_SHW_01.18.2026_LS,SHW,17121,0,0,1,0.02,0.0427,0.0427,1230.3
Robinson_SHW_01.18.2026_LS,SHW,17122,0,0,5,0.47,0.0574,0.0574,1582.4
Robinson_SHW_01.18.2026_LS,SHW,17123,0,0,3,0.05,0.1333,0.1333,1364.4
Robinson_SHW_01.18.2026_LS,SHW,17124,0,0,1,0.02,0.0443,0.0443,953.7
Robinson_SHW_01.18.2026_LS,SHW,17125,0,0,5,0.07,0.0351,0.0351,1540.0
Robinson_SHW_01.18.2026_LS,SHW,17126,0,0,6,0.2,0.0431,0.0474,1311.2
Robinson_SHW_01.18.2026_LS,SHW,17127,0,0,3,0.18,0.0778,0.0778,1475.1
Robinson_SHW_01.18.2026_LS,SHW,17128,0,0,1,0.02,0.0493,0.0493,870.0
Robinson_SHW_01.18.2026_LS,SHW,17129,0,0,2,0.03,0.0222,0.0222,2059.9
Robinson_SHW_01.18.2026_LS,SHW,17130,0,0,3,0.27,0.0884,0.0884,1342.6
Robinson_SHW_01.18.2026_LS,SHW,17131,0,0,1,0.02,0.0548,0.0548,1802.1
Robinson_SHW_01.18.2026_LS,SHW,17132,0,0,1,0.02,0.1476,0.1476,3007.5
Robinson_SHW_01.18.2026_LS,SHW,17133,0,0,9,0.15,0.0536,0.071,1792.6
Robinson_SHW_01.18.2026_LS,SHW,17134,0,0,1,0.02,0.026,0.026,1976.1
Robinson_SHW_01.18.2026_LS,SHW,17135,0,0,1,0.02,0.0255,0.0255,1930.0
Robinson_SHW_01.18.2026_LS,SHW,17136,0,0,3,0.07,0.1176,0.1176,1993.1
Robinson_SHW_01.18.2026_LS,SHW,17137,0,0,2,0.02,0.2496,0.2496,1412.5
Robinson_SHW_01.18.2026_LS,SHW,17138,0,0,2,0.22,0.0329,0.0329,1585.2
Robinson_SHW_01.18.2026_LS,SHW,17139,0,0,1,0.02,0.0319,0.0319,701.8
Robinson_SHW_01.18.2026_LS,SHW,17140,0,0,2,0.05,0.1478,0.1478,1083.6
Robinson_SHW_01.18.2026_LS,SHW,17141,0,0,1,0.02,0.0373,0.0373,1170.2
Robinson_SHW_01.18.2026_LS,SHW,17142,0,0,2,0.03,0.1828,0.1828,989.1
Robinson_SHW_01.18.2026_LS,SHW,17143,0,0,1,0.02,0.0411,0.0411,1200.7
Robinson_SHW_01.18.2026_LS,SHW,17144,0,0,1,0.02,0.0286,0.0286,418.1
Robinson_SHW_01.18.2026_LS,SHW,17145,0,0,8,0.13,0.112,0.1624,974.2
Robinson_SHW_01.18.2026_LS,SHW,17146,0,0,5,0.38,0.08,0.08,2372.2
Robinson_SHW_01.18.2026_LS,SHW,17147,0,0,2,0.48,0.0243,0.0243,1034.6
Robinson_SHW_01.18.2026_LS,SHW,17148,0,0,1,0.02,0.03,0.03,1664.3
Robinson_SHW_01.18.2026_LS,SHW,17149,0,0,3,0.33,0.1138,0.1138,1657.9
Robinson_SHW_01.18.2026_LS,SHW,17150,0,0,1,0.02,0.0362,0.0362,1377.6
Robinson_SHW_01.18.2026_LS,SHW,17151,0,0,9,0.2,0.0429,0.0596,1854.5
Robinson_SHW_01.18.2026_LS,SHW,17152,0,0,2,0.48,0.0315,0.0315,1389.9
Robinson_SHW_01.18.2026_LS,SHW,17153,0,0,5,0.05,0.0716,0.0716,2133.8
Robinson_SHW_01.18.2026_LS,SHW,17154,0,0,1,0.02,0.0245,0.0245,1162.8
Robinson_SHW_01.18.2026_LS,SHW,17155,0,0,1,0.02,0.0233,0.0233,1538.0
Robinson_SHW_01.18.2026_LS,SHW,17156,0,0,1,0.02,0.0336,0.0336,1652.2
Robinson_SHW_01.18.2026_LS,SHW,17157,0,0,4,0.27,0.0614,0.0614,1812.6
Robinson_SHW_01.18.2026_LS,SHW,17158,0,0,2,0.13,0.0346,0.0346,1148.1
Robinson_SHW_01.18.2026_LS,SHW,17159,0,0,1,0.02,0.0284,0.0284,1567.5
Robinson_SHW_01.18.2026_LS,SHW,17160,0,0,3,0.32,0.1291,0.1291,2129.9
Robinson_SHW_01.18.2026_LS,SHW,17161,0,0,1,0.02,0.0349,0.0349,1405.0
Robinson_SHW_01.18.2026_LS,SHW,17162,0,0,9,0.48,0.1368,0.205,1409.1
Robinson_SHW_01.18.2026_LS,SHW,17163,0,0,1,0.02,0.0617,0.0617,338.3
Robinson_SHW_01.18.2026_LS,SHW,17164,0,0,2,0.03,0.462,0.462,1023.1
Robinson_SHW_01.18.2026_LS,SHW,17165,0,0,3,0.23,0.0549,0.0549,1015.8
Robinson_SHW_01.18.2026_LS,SHW,17166,0,0,1,0.02,0.1305,0.1305,1396.4
Robinson_SHW_01.18.2026_LS,SHW,17167,0,0,6,0.25,0.0884,0.1011,1945.3
Robinson_SHW_01.18.2026_LS,SHW,17168,0,0,8,0.12,0.0927,0.1297,1140.2
Robinson_SHW_01.18.2026_LS,SHW,17169,0,0,3,0.07,0.0809,0.0809,776.6
Robinson_SHW_01.18.2026_LS,SHW,17170,0,0,1,0.02,0.1105,0.1105,231.3
Robinson_SHW_01.18.2026_LS,SHW,17171,0,0,3,0.43,0.0551,0.0551,881.8
Robinson_SHW_01.18.2026_LS,SHW,17172,0,0,11,0.18,0.0924,0.1532,1820.3
Robinson_SHW_01.18.2026_LS,SHW,17173,0,0,4,0.25,0.0527,0.0527,1120.0
Robinson_SHW_01.18.2026_LS,SHW,17174,0,0,1,0.02,0.062,0.062,605.8
Robinson_SHW_01.18.2026_LS,SHW,17175,0,0,1,0.02,0.1571,0.1571,1615.5
Robinson_SHW_01.18.2026_LS,SHW,17176,0,0,1,0.02,0.0354,0.0354,847.6
Robinson_SHW_01.18.2026_LS,SHW,17177,0,0,1,0.02,0.0258,0.0258,599.4
Robinson_SHW_01.18.2026_LS,SHW,17178,0,0,3,0.05,0.0466,0.0466,727.8
Robinson_SHW_01.18.2026_LS,SHW,17179,0,0,1,0.02,0.0252,0.0252,647.3
Robinson_SHW_01.18.2026_LS,SHW,17180,0,0,2,0.4,0.3408,0.3408,1740.0
Robinson_SHW_01.18.2026_LS,SHW,17181,0,0,33,1.28,0.1109,0.3346,1576.1
Robinson_SHW_01.18.2026_LS,SHW,17182,0,0,1,0.02,0.0236,0.0236,411.8
Robinson_SHW_01.18.2026_LS,SHW,17183,0,0,3,0.28,0.0285,0.0285,291.4
Robinson_SHW_01.18.2026_LS,SHW,17184,0,0,3,0.03,0.0312,0.0312,1378.4
Robinson_SHW_01.18.2026_LS,SHW,17185,0,0,1,0.02,0.1165,0.1165,573.5
Robinson_SHW_01.18.2026_LS,SHW,17186,0,0,1,0.02,0.0803,0.0803,682.8
Robinson_SHW_01.18.2026_LS,SHW,17187,0,0,1,0.02,0.0438,0.0438,1252.1
Robinson_SHW_01.18.2026_LS,SHW,17188,0,0,2,0.2,0.105,0.105,1043.7
Robinson_SHW_01.18.2026_LS,SHW,17189,0,0,4,0.07,0.0813,0.0813,1188.8
Robinson_SHW_01.18.2026_LS,SHW,17190,0,0,1,0.02,0.0208,0.0208,701.9
Robinson_SHW_01.18.2026_LS,SHW,17191,0,0,1,0.02,0.0403,0.0403,946.1
Robinson_SHW_01.18.2026_LS,SHW,17192,0,0,1,0.02,0.0236,0.0236,954.1
Robinson_SHW_01.18.2026_LS,SHW,17193,0,0,1,0.02,0.0761,0.0761,429.0
Robinson_SHW_01.18.2026_LS,SHW,17194,0,0,1,0.02,0.0387,0.0387,1984.5
Robinson_SHW_01.18.2026_LS,SHW,17195,0,0,5,0.15,0.0257,0.0257,1430.2
Robinson_SHW_01.18.2026_LS,SHW,17196,0,0,3,0.05,0.1077,0.1077,1179.1
Robinson_SHW_01.18.2026_LS,SHW,17197,0,0,1,0.02,0.0205,0.0205,1164.1
Robinson_SHW_01.18.2026_LS,SHW,17198,0,0,1,0.02,0.0211,0.0211,1159.2
Robinson_SHW_01.18.2026_LS,SHW,17199,0,0,4,0.08,0.057,0.057,1598.0
Robinson_SHW_01.18.2026_LS,SHW,17200,0,0,1,0.02,0.0277,0.0277,711.1
Robinson_SHW_01.18.2026_LS,SHW,17201,0,0,1,0.02,0.039,0.039,2789.7
Robinson_SHW_01.18.2026_LS,SHW,17202,0,0,2,0.03,0.1315,0.1315,1055.5
Robinson_SHW_01.18.2026_LS,SHW,17203,0,0,5,0.2,0.1374,0.1374,831.3
SBassett_SHW_01.18.2026_LS,SHW,10087,0,0,1,0.02,0.6371,0.6371,792.2
SBassett_SHW_01.18.2026_LS,SHW,10135,0,0,4,0.07,0.5113,0.5113,3612.9
SBassett_SHW_01.18.2026_LS,SHW,10155,0,0,1,0.02,0.6922,0.6922,2541.9
SBassett_SHW_01.18.2026_LS,SHW,10158,0,0,3,0.07,0.5117,0.5117,8309.7
SBassett_SHW_01.18.2026_LS,SHW,10171,0,0,2,0.03,0.5327,0.5327,1275.4
SBassett_SHW_01.18.2026_LS,SHW,10178,0,0,3,0.05,0.4755,0.4755,1778.9
SBassett_SHW_01.18.2026_LS,SHW,10350,0,0,1,0.02,0.562,0.562,2658.7
SBassett_SHW_01.18.2026_LS,SHW,10417,0,0,2,0.03,0.7057,0.7057,1184.6
SBassett_SHW_01.18.2026_LS,SHW,10576,0,0,2,0.03,0.4913,0.4913,1524.1
SBassett_SHW_01.18.2026_LS,SHW,10610,0,0,1,0.02,0.5737,0.5737,1399.2
SBassett_SHW_01.18.2026_LS,SHW,10629,0,0,1,0.02,0.486,0.486,729.6
SBassett_SHW_01.18.2026_LS,SHW,10638,1,1,81,1.35,0.6681,0.7285,889.3
SBassett_SHW_01.18.2026_LS,SHW,10659,2,2,67,1.15,0.6241,0.7008,509.8
SBassett_SHW_01.18.2026_LS,SHW,10674,1,2,64,1.07,0.6663,0.7229,577.7
SBassett_SHW_01.18.2026_LS,SHW,10689,0,2,1,0.02,0.43,0.43,300.3
SBassett_SHW_01.18.2026_LS,SHW,10705,0,2,1,0.02,0.4138,0.4138,292.9
SBassett_SHW_01.18.2026_LS,SHW,10707,0,2,1,0.02,0.4351,0.4351,313.6
SBassett_SHW_01.18.2026_LS,SHW,10709,0,3,2,0.03,0.4198,0.4198,302.9
SBassett_SHW_01.18.2026_LS,SHW,10735,0,3,1,0.02,0.359,0.359,264.9
SBassett_SHW_01.18.2026_LS,SHW,10824,0,0,1,0.02,0.6995,0.6995,842.6
SBassett_SHW_01.18.2026_LS,SHW,10880,0,0,8,0.32,0.4044,0.4795,2977.1
SBassett_SHW_01.18.2026_LS,SHW,10894,0,0,5,0.17,0.588,0.588,4627.8
SBassett_SHW_01.18.2026_LS,SHW,10908,0,0,1,0.02,0.5336,0.5336,1496.6
SBassett_SHW_01.18.2026_LS,SHW,10914,0,0,1,0.02,0.7412,0.7412,8074.9
SBassett_SHW_01.18.2026_LS,SHW,10915,0,0,2,0.03,0.5111,0.5111,1878.8
SBassett_SHW_01.18.2026_LS,SHW,10917,0,0,3,0.07,0.3799,0.3799,937.9
SBassett_SHW_01.18.2026_LS,SHW,10928,0,0,6,0.28,0.4944,0.5858,4678.4
SBassett_SHW_01.18.2026_LS,SHW,10934,0,0,1,0.02,0.4415,0.4415,7410.4
SBassett_SHW_01.18.2026_LS,SHW,10965,0,0,6,0.53,0.5099,0.5243,2390.7
SBassett_SHW_01.18.2026_LS,SHW,10967,0,0,11,0.28,0.5275,0.606,1109.3
SBassett_SHW_01.18.2026_LS,SHW,10988,0,0,4,0.08,0.5658,0.5658,3367.8
SBassett_SHW_01.18.2026_LS,SHW,10990,0,0,2,0.03,0.4414,0.4414,1545.0
SBassett_SHW_01.18.2026_LS,SHW,11005,0,0,6,0.12,0.4806,0.524,3320.0
SBassett_SHW_01.18.2026_LS,SHW,11007,0,0,3,0.05,0.4713,0.4713,760.2
SBassett_SHW_01.18.2026_LS,SHW,11025,0,0,1,0.02,0.6149,0.6149,3562.5
SBassett_SHW_01.18.2026_LS,SHW,11028,0,0,6,0.12,0.5181,0.5573,2106.8
SBassett_SHW_01.18.2026_LS,SHW,11046,0,0,20,0.5,0.4332,0.5804,2206.8
SBassett_SHW_01.18.2026_LS,SHW,11064,0,0,1,0.02,0.3379,0.3379,2278.0
SBassett_SHW_01.18.2026_LS,SHW,11097,0,0,8,0.27,0.3969,0.4956,663.5
SBassett_SHW_01.18.2026_LS,SHW,11107,0,0,6,0.1,0.4435,0.473,1331.0
SBassett_SHW_01.18.2026_LS,SHW,11136,0,0,6,0.1,0.4932,0.5126,2578.3
SBassett_SHW_01.18.2026_LS,SHW,11149,0,0,3,0.13,0.331,0.331,2118.8
SBassett_SHW_01.18.2026_LS,SHW,11170,0,0,10,0.4,0.5674,0.6853,3280.7
SBassett_SHW_01.18.2026_LS,SHW,11175,0,0,16,0.42,0.446,0.5587,1019.8
SBassett_SHW_01.18.2026_LS,SHW,11185,0,0,52,1.17,0.5855,0.7578,2918.8
SBassett_SHW_01.18.2026_LS,SHW,11245,0,0,11,0.2,0.5015,0.6085,798.8
SBassett_SHW_01.18.2026_LS,SHW,11264,0,0,1,0.02,0.6775,0.6775,2441.1
SBassett_SHW_01.18.2026_LS,SHW,11346,0,0,1,0.02,0.4217,0.4217,885.1
SBassett_SHW_01.18.2026_LS,SHW,11584,0,0,19,0.32,0.5916,0.6881,1076.3
SBassett_SHW_01.18.2026_LS,SHW,11647,0,0,1,0.02,0.6781,0.6781,4059.5
SBassett_SHW_01.18.2026_LS,SHW,11677,0,0,1,0.02,0.351,0.351,1051.5
SBassett_SHW_01.18.2026_LS,SHW,11688,1,1,34,0.6,0.64,0.7198,1383.5
SBassett_SHW_01.18.2026_LS,SHW,11689,1,2,16,0.32,0.5746,0.6744,1329.8
SBassett_SHW_01.18.2026_LS,SHW,11692,1,2,13,0.23,0.499,0.6589,1387.9
SBassett_SHW_01.18.2026_LS,SHW,11698,0,1,23,0.43,0.5667,0.6934,1233.8
SBassett_SHW_01.18.2026_LS,SHW,11708,0,0,3,0.05,0.4606,0.4606,1131.6
SBassett_SHW_01.18.2026_LS,SHW,11711,0,0,1,0.02,0.5506,0.5506,794.8
SBassett_SHW_01.18.2026_LS,SHW,11719,0,1,12,0.2,0.5389,0.6263,1358.8
SBassett_SHW_01.18.2026_LS,SHW,11727,0,1,7,0.12,0.7104,0.7216,1314.0
SBassett_SHW_01.18.2026_LS,SHW,11742,1,1,22,0.37,0.609,0.6841,1472.0
SBassett_SHW_01.18.2026_LS,SHW,11743,1,1,23,0.38,0.6866,0.7363,1249.3
SBassett_SHW_01.18.2026_LS,SHW,11744,1,1,60,1.12,0.6835,0.7745,1376.7
SBassett_SHW_01.18.2026_LS,SHW,11745,0,1,15,0.25,0.7019,0.7241,1535.9
SBassett_SHW_01.18.2026_LS,SHW,11775,0,1,5,0.08,0.2595,0.2595,1444.4
SBassett_SHW_01.18.2026_LS,SHW,11776,0,1,6,0.12,0.5472,0.5842,1192.1
SBassett_SHW_01.18.2026_LS,SHW,11780,0,1,9,0.15,0.4299,0.4669,1467.9
SBassett_SHW_01.18.2026_LS,SHW,11883,0,0,2,0.03,0.7082,0.7082,1036.9
SBassett_SHW_01.18.2026_LS,SHW,11885,0,0,9,0.15,0.5575,0.6413,1232.4
SBassett_SHW_01.18.2026_LS,SHW,11983,0,0,4,0.07,0.3655,0.3655,523.5
SBassett_SHW_01.18.2026_LS,SHW,12021,0,0,5,0.08,0.4115,0.4115,684.5
SBassett_SHW_01.18.2026_LS,SHW,12062,0,0,7,0.13,0.409,0.5158,2484.9
SBassett_SHW_01.18.2026_LS,SHW,12110,0,0,4,0.07,0.6173,0.6173,1062.1
SBassett_SHW_01.18.2026_LS,SHW,12406,0,0,15,0.25,0.5631,0.6942,704.8
SBassett_SHW_01.18.2026_LS,SHW,12416,1,1,26,0.45,0.5521,0.6888,757.1
SBassett_SHW_01.18.2026_LS,SHW,12434,0,1,2,0.03,0.5489,0.5489,664.2
SBassett_SHW_01.18.2026_LS,SHW,12447,0,1,29,0.57,0.4885,0.596,787.2
SBassett_SHW_01.18.2026_LS,SHW,12483,0,0,6,0.42,0.471,0.5099,2659.5
SBassett_SHW_01.18.2026_LS,SHW,13483,0,0,47,1.45,0.0659,0.1888,509.0
SBassett_SHW_01.18.2026_LS,SHW,13484,0,0,1,0.02,0.024,0.024,1361.0
SBassett_SHW_01.18.2026_LS,SHW,13485,0,0,1,0.02,0.0974,0.0974,615.2
SBassett_SHW_01.18.2026_LS,SHW,13486,0,0,1,0.02,0.1371,0.1371,2323.3
SBassett_SHW_01.18.2026_LS,SHW,13487,0,0,23,0.35,0.0877,0.193,608.5
SBassett_SHW_01.18.2026_LS,SHW,13488,0,0,2,0.03,0.0307,0.0307,392.2
SBassett_SHW_01.18.2026_LS,SHW,13489,0,0,19,0.58,0.0707,0.122,819.7
SBassett_SHW_01.18.2026_LS,SHW,13490,0,0,1,0.02,0.0326,0.0326,507.4
SBassett_SHW_01.18.2026_LS,SHW,13491,0,0,3,0.28,0.094,0.094,998.4
SBassett_SHW_01.18.2026_LS,SHW,13492,0,0,1,0.02,0.0397,0.0397,237.2
SBassett_SHW_01.18.2026_LS,SHW,13493,0,0,37,0.68,0.2812,0.5955,807.4
SBassett_SHW_01.18.2026_LS,SHW,13494,0,0,2,0.03,0.0598,0.0598,1367.7
SBassett_SHW_01.18.2026_LS,SHW,13495,0,0,2,0.25,0.0238,0.0238,971.7
SBassett_SHW_01.18.2026_LS,SHW,13496,0,0,7,0.12,0.3015,0.3887,1090.1
SBassett_SHW_01.18.2026_LS,SHW,13497,0,0,1,0.02,0.0302,0.0302,698.8
SBassett_SHW_01.18.2026_LS,SHW,13498,0,0,4,0.15,0.1768,0.1768,1700.0
