frame,time_s,n_blobs,peak_score
3792,63.2,31,44.2
3798,63.3,37,36.1
3804,63.4,42,33.6
3810,63.5,41,33.5
3816,63.6,40,31.7
3822,63.7,42,31.8
3828,63.8,46,38.4
3834,63.9,38,35.7
3840,64.0,32,34.1
3846,64.1,37,35.2
3852,64.2,35,30.1
3858,64.3,52,30.9
3864,64.4,37,32.1
3870,64.5,37,37.0
3876,64.6,49,34.9
3882,64.7,57,33.6
3888,64.8,60,35.1
3894,64.9,70,44.4
3900,65.0,59,43.1
3906,65.1,58,36.2
3912,65.2,62,43.7
3918,65.3,53,34.4
3924,65.4,50,33.9
3930,65.5,46,33.6
3936,65.6,47,37.4
3942,65.7,44,37.6
3948,65.8,26,39.4
3954,65.9,37,38.3
3960,66.0,39,35.0
3966,66.1,22,41.3
3972,66.2,25,42.5
3978,66.3,29,33.7
3984,66.4,33,35.5
3990,66.5,40,42.7
3996,66.6,45,33.7
4002,66.7,36,33.8
4008,66.8,30,31.1
4014,66.9,11,37.3
4020,67.0,10,24.9
4026,67.1,3,35.7
4032,67.2,6,27.5
4038,67.3,10,30.8
4044,67.4,22,34.6
4050,67.5,15,31.4
4056,67.6,19,32.7
4062,67.7,16,33.0
4068,67.8,20,29.6
4074,67.9,19,35.8
4080,68.0,21,29.4
4086,68.1,27,26.1
4092,68.2,16,33.2
4098,68.3,13,34.6
4104,68.4,23,36.4
4110,68.5,25,35.0
4116,68.6,27,34.0
4122,68.7,30,33.9
4128,68.8,30,48.0
4134,68.9,18,32.4
4140,69.0,30,34.2
4146,69.1,32,32.9
4152,69.2,40,28.0
4158,69.3,34,32.4
4164,69.4,38,33.2
4170,69.5,25,31.2
4176,69.6,18,36.3
4182,69.7,26,33.0
4188,69.8,24,33.6
4194,69.9,32,43.7
4200,70.0,18,34.9
4206,70.1,22,41.5
4212,70.2,31,37.9
4218,70.3,21,33.3
4224,70.4,27,34.6
4230,70.5,29,27.3
4236,70.6,29,27.4
4242,70.7,33,36.0
4248,70.8,32,29.5
4254,70.9,25,30.4
4260,71.0,21,32.6
4266,71.1,12,29.6
4272,71.2,8,30.9
4278,71.3,11,25.5
4284,71.4,10,33.9
4290,71.5,7,28.5
4296,71.6,10,35.0
4302,71.7,7,35.4
4308,71.8,5,31.1
4314,71.9,2,28.2
4320,72.0,6,31.4
4326,72.1,4,26.3
4332,72.2,2,28.0
4338,72.3,7,27.8
4350,72.5,4,24.7
4362,72.7,3,23.1
4368,72.8,5,31.9
4374,72.9,1,19.2
4380,73.0,2,21.5
4386,73.1,2,19.7
4398,73.3,2,20.5
4404,73.4,1,19.9
4422,73.7,3,23.8
4428,73.8,4,23.1
4434,73.9,5,22.6
4440,74.0,3,21.7
4446,74.1,4,23.2
4452,74.2,4,22.1
4458,74.3,1,20.0
4464,74.4,10,20.9
4470,74.5,6,24.5
4476,74.6,9,35.9
4482,74.7,8,32.2
4488,74.8,4,31.2
4494,74.9,6,32.9
4500,75.0,4,32.2
4506,75.1,2,29.6
4512,75.2,3,33.4
4518,75.3,2,37.2
4524,75.4,7,31.8
4530,75.5,6,30.5
4536,75.6,8,32.9
4542,75.7,4,34.2
4548,75.8,7,36.6
4554,75.9,9,21.8
4560,76.0,10,33.7
4566,76.1,7,23.6
4572,76.2,5,32.9
4578,76.3,2,24.8
4584,76.4,1,20.7
4590,76.5,6,26.0
4596,76.6,2,31.3
4602,76.7,1,21.6
4608,76.8,8,25.7
4614,76.9,1,23.3
4620,77.0,2,34.5
4638,77.3,1,29.7
4644,77.4,2,22.7
4650,77.5,1,19.2
4656,77.6,3,26.5
4662,77.7,1,20.3
4674,77.9,2,20.0
4680,78.0,3,20.0
4686,78.1,1,22.6
4692,78.2,3,23.4
4698,78.3,3,21.0
4704,78.4,1,19.7
4710,78.5,1,18.6
4716,78.6,4,23.4
4722,78.7,3,22.0
4728,78.8,6,25.7
4734,78.9,6,25.1
4740,79.0,6,21.9
4746,79.1,4,24.3
4764,79.4,2,22.5
4776,79.6,2,23.1
4782,79.7,7,23.0
4788,79.8,6,24.4
4794,79.9,12,25.3
4800,80.0,25,22.2
4806,80.1,14,24.8
4812,80.2,19,29.0
4818,80.3,17,28.7
4824,80.4,13,25.3
4830,80.5,15,25.6
4836,80.6,18,24.9
4842,80.7,19,24.5
4848,80.8,22,25.7
4854,80.9,37,24.1
4860,81.0,34,26.7
4866,81.1,14,23.8
4872,81.2,25,27.1
4878,81.3,24,26.6
4884,81.4,15,31.0
4890,81.5,20,26.2
4896,81.6,26,27.7
4902,81.7,25,29.4
4908,81.8,41,27.3
4914,81.9,34,28.1
4920,82.0,26,25.3
4926,82.1,33,29.4
4932,82.2,38,33.4
4938,82.3,34,30.9
4944,82.4,28,28.5
4950,82.5,30,33.5
4956,82.6,31,30.5
4962,82.7,29,35.0
4968,82.8,29,32.7
4974,82.9,25,31.5
4980,83.0,21,27.0
4986,83.1,18,31.0
4992,83.2,18,29.4
4998,83.3,20,29.5
5004,83.4,14,28.7
5010,83.5,12,27.3
5016,83.6,19,28.0
5022,83.7,13,29.2
5028,83.8,19,27.2
5034,83.9,24,29.7
5040,84.0,27,32.0
5046,84.1,18,28.5
5052,84.2,33,30.8
5058,84.3,28,32.4
5064,84.4,29,35.2
5070,84.5,70,35.5
5076,84.6,31,33.6
5082,84.7,68,36.4
5088,84.8,147,50.9
5094,84.9,271,37.2
5100,85.0,235,48.6
