video,key,site,transect,visit,date,side,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,137,59976,60270,1000.07,1004.97,4.9,42,60084,22.8,4,0,640,144
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,138,60432,60594,1007.68,1010.38,2.7,15,60534,21.9,79,0,640,114
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,139,60978,61068,1016.78,1018.28,1.5,7,61020,21.7,0,37,631,380
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,140,61278,61314,1021.78,1022.38,0.6,4,61302,20.0,495,0,640,55
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,141,62238,62424,1037.79,1040.89,3.1,15,62424,22.1,0,29,633,499
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,142,62784,62946,1046.89,1049.6,2.7,13,62784,21.6,7,457,640,488
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,143,63150,63552,1053.0,1059.7,6.7,47,63420,23.6,0,231,640,512
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,144,63798,63816,1063.8,1064.1,0.3,4,63798,20.1,19,428,28,431
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,145,64062,64812,1068.2,1080.71,12.51,116,64482,30.9,0,195,640,512
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,146,65754,65826,1096.42,1097.62,1.2,8,65820,21.0,421,0,640,186
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,147,65970,66204,1100.02,1103.92,3.9,32,66162,22.1,326,225,617,272
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,148,66294,66312,1105.42,1105.72,0.3,3,66294,21.0,18,482,93,501
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,149,67176,67302,1120.13,1122.23,2.1,12,67212,21.9,9,7,640,281
NWolfCreek(blue)_SHB_12.11.2025.mp4,SHB__NWolfCreekblue_v1_LS,SHB,NWolfCreek(blue),1,12.11.2025,LS,150,67392,68190,1123.73,1137.04,13.31,111,68016,49.1,0,0,640,502
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,0,0,90,0.0,1.5,1.5,16,90,38.7,0,22,409,155
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,1,336,390,5.6,6.5,0.9,3,384,20.9,0,462,95,482
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,2,522,846,8.7,14.1,5.4,31,582,21.5,0,16,640,492
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,3,1374,1422,22.9,23.7,0.8,7,1416,23.6,0,267,338,293
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,4,1626,1716,27.1,28.6,1.5,16,1668,33.1,6,276,640,310
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,5,1998,2088,33.3,34.8,1.5,10,1998,22.9,0,468,617,512
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,6,2382,2400,39.7,40.0,0.3,2,2400,21.3,121,447,540,454
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,7,2676,2976,44.6,49.6,5.0,28,2826,35.9,2,78,640,460
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,8,5262,5340,87.7,89.0,1.3,4,5334,26.5,66,35,603,415
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,9,5508,5538,91.8,92.3,0.5,4,5514,20.8,39,448,601,460
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,10,6096,6120,101.6,102.0,0.4,2,6120,19.9,620,0,623,75
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,11,7002,7098,116.7,118.3,1.6,13,7086,29.8,37,253,599,280
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,12,7188,7308,119.8,121.8,2.0,21,7236,33.6,0,249,640,297
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,13,7608,7614,126.8,126.9,0.1,2,7614,19.9,208,480,398,484
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,14,8334,8478,138.9,141.3,2.4,24,8466,40.6,0,0,626,262
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,15,8586,8700,143.1,145.0,1.9,9,8688,21.1,0,244,614,512
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,16,9342,9378,155.7,156.3,0.6,6,9342,30.9,474,0,640,512
NWolfCreek(orange)_SHB_12.11.2025_LS.mp4,SHB__NWolfCreekorange_v1_LS,SHB,NWolfCreek(orange),1,12.11.2025,LS,17,10248,10278,170.8,171.3,0.5,4,10248,23.4,618,228,640,499
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,0,0,246,0.0,4.1,4.1,32,168,21.9,0,223,640,512
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,1,888,906,14.81,15.11,0.3,2,888,21.2,75,396,342,399
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,2,2454,2502,40.92,41.72,0.8,9,2496,30.2,43,128,607,230
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,3,4350,4398,72.54,73.34,0.8,2,4398,20.8,611,430,632,454
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,4,4938,4992,82.35,83.25,0.9,5,4962,20.2,47,490,616,509
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,5,5712,5718,95.26,95.36,0.1,2,5718,20.4,91,449,213,453
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,6,6018,6192,100.36,103.26,2.9,12,6102,20.9,0,320,623,474
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,7,6642,6666,110.76,111.17,0.4,5,6642,24.8,0,115,609,121
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,8,6954,7032,115.97,117.27,1.3,4,6996,24.0,8,350,540,429
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,9,7158,7194,119.37,119.97,0.6,5,7176,21.4,196,156,624,423
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,10,7260,7296,121.07,121.67,0.6,5,7260,20.5,520,195,640,398
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,11,7524,8190,125.47,136.58,11.11,72,7644,22.6,0,3,640,512
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,12,9504,9534,158.49,158.99,0.5,6,9528,31.9,218,499,596,510
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,13,10260,10362,171.1,172.8,1.7,8,10296,32.2,16,423,496,438
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,14,11106,11124,185.21,185.51,0.3,2,11106,26.8,211,423,587,483
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,15,11346,11424,189.21,190.51,1.3,6,11400,29.9,169,63,634,84
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,16,13722,13770,228.83,229.63,0.8,5,13722,22.1,0,329,86,354
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,17,15120,15156,252.15,252.75,0.6,5,15156,27.7,221,350,591,363
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,18,15432,15516,257.35,258.75,1.4,7,15516,24.3,0,498,534,512
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,19,15732,15876,262.35,264.75,2.4,12,15852,22.6,9,160,587,190
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,20,16188,16224,269.96,270.56,0.6,5,16212,26.0,120,355,574,368
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,21,17268,17274,287.97,288.07,0.1,2,17274,25.4,8,85,69,88
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,22,17736,17808,295.77,296.97,1.2,6,17742,20.8,8,16,620,498
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,23,17928,17994,298.97,300.08,1.1,8,17958,21.7,77,280,602,507
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,24,18144,18306,302.58,305.28,2.7,11,18216,23.3,14,269,624,493
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,25,18798,18828,313.48,313.98,0.5,2,18828,19.6,525,116,614,139
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,26,19356,19554,322.79,326.09,3.3,16,19428,21.8,71,308,604,508
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,27,19644,19728,327.59,328.99,1.4,3,19674,21.4,0,348,630,455
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,28,19872,19878,331.39,331.49,0.1,2,19878,20.9,12,259,89,263
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,29,19944,20310,332.59,338.7,6.1,43,20214,23.9,0,168,640,388
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,30,20898,21306,348.5,355.31,6.8,69,20964,39.2,0,190,640,422
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,31,21396,21414,356.81,357.11,0.3,4,21414,27.6,0,185,555,391
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,32,21930,22170,365.71,369.72,4.0,41,22002,48.3,0,75,640,271
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,33,22380,22446,373.22,374.32,1.1,4,22440,32.4,638,86,640,479
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,34,22596,22716,376.82,378.82,2.0,21,22716,47.3,0,99,623,120
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,35,22818,22908,380.52,382.02,1.5,16,22860,31.3,33,143,640,161
OverlookDr_SHB_12.11.2025_LS.mp4,SHB__OverlookDr_v1_LS,SHB,OverlookDr,1,12.11.2025,LS,36,23028,23466,384.02,391.33,7.3,63,23214,25.9,0,265,628,445
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,0,0,456,0.0,7.6,7.6,68,384,22.8,0,16,640,332
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,1,528,1056,8.8,17.6,8.8,64,594,42.4,0,0,640,483
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,2,1116,1674,18.6,27.9,9.3,82,1662,32.8,0,0,640,501
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,3,1740,4674,29.0,77.91,48.91,470,2070,26.7,0,0,640,512
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,4,4842,4872,80.71,81.21,0.5,3,4854,19.3,308,7,608,506
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,5,4938,4956,82.31,82.61,0.3,2,4938,23.6,362,461,536,493
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,6,5016,5244,83.61,87.41,3.8,15,5220,31.8,47,83,630,496
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,7,5322,5616,88.71,93.61,4.9,34,5376,30.7,0,4,640,472
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,8,5790,6012,96.51,100.21,3.7,30,5868,20.6,5,0,640,327
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,9,6096,6846,101.61,114.12,12.5,108,6156,39.2,0,0,640,396
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,10,7044,10842,117.42,180.73,63.31,551,8586,49.6,0,0,640,512
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,11,10920,10926,182.03,182.13,0.1,2,10920,20.5,9,315,82,320
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,12,11280,11292,188.03,188.23,0.2,2,11280,20.5,14,473,640,494
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,13,11520,11682,192.03,194.73,2.7,17,11574,24.1,4,28,640,504
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,14,11880,12192,198.03,203.23,5.2,31,12024,22.4,1,0,640,452
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,15,12330,12558,205.53,209.33,3.8,31,12516,21.4,584,0,640,31
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,16,12648,13458,210.83,224.33,13.5,86,13164,24.2,0,0,640,445
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,17,13650,13686,227.53,228.13,0.6,7,13686,20.5,12,434,622,453
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,18,13896,13986,231.63,233.13,1.5,4,13938,19.8,0,24,428,456
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,19,14064,14148,234.43,235.83,1.4,3,14148,19.6,12,20,589,408
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,20,14280,14406,238.04,240.14,2.1,9,14334,22.4,0,330,640,395
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,21,14634,14640,243.94,244.04,0.1,2,14640,20.6,540,11,622,27
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,22,14712,15024,245.24,250.44,5.2,37,14724,23.0,0,0,640,487
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,23,15090,15126,251.54,252.14,0.6,7,15102,31.6,148,242,493,254
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,24,15378,15426,256.34,257.14,0.8,4,15378,21.9,0,9,229,112
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,25,15942,15960,265.74,266.04,0.3,2,15942,24.3,449,211,527,371
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,26,16104,16278,268.44,271.34,2.9,15,16218,26.7,0,195,640,470
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,27,16368,16386,272.84,273.14,0.3,4,16380,27.5,270,257,614,443
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,28,16488,17394,274.84,289.94,15.1,105,16986,33.0,0,0,640,475
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,29,17454,17856,290.94,297.64,6.7,62,17550,44.1,0,0,640,420
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,30,18018,18342,300.34,305.75,5.4,29,18036,26.4,4,0,640,470
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,31,18450,18540,307.55,309.05,1.5,5,18450,20.6,0,0,578,396
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,32,18600,18930,310.05,315.55,5.5,27,18750,26.2,0,14,640,500
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,33,19008,20316,316.85,338.65,21.8,176,20034,36.4,0,0,640,512
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,34,20394,20796,339.95,346.65,6.7,47,20478,30.1,0,0,640,450
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,35,20856,21738,347.65,362.35,14.7,147,21618,42.0,0,0,640,495
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,36,21930,21996,365.55,366.65,1.1,6,21996,23.8,12,307,614,338
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,37,22068,22728,367.85,378.86,11.0,77,22590,32.6,0,176,640,457
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,38,22800,23550,380.06,392.56,12.5,88,22866,43.6,0,0,640,402
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,39,23652,23832,394.26,397.26,3.0,27,23670,22.8,8,0,640,367
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,40,23916,24018,398.66,400.36,1.7,7,23982,21.1,4,348,640,389
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,41,24120,24174,402.06,402.96,0.9,3,24120,20.6,5,385,512,403
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,42,24258,24588,404.36,409.86,5.5,29,24588,21.9,0,0,640,471
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,43,24660,24846,411.06,414.16,3.1,29,24822,23.0,0,0,640,464
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,44,25002,25434,416.76,423.96,7.2,59,25056,34.9,0,46,640,396
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,45,25518,25602,425.36,426.76,1.4,8,25542,27.5,33,173,640,456
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,46,25680,26706,428.06,445.17,17.1,130,25830,25.7,0,0,640,397
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,47,26766,27918,446.17,465.37,19.2,113,26976,38.0,0,0,640,432
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,48,28020,28476,467.07,474.67,7.6,37,28290,22.5,0,0,640,491
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,49,28584,28806,476.47,480.17,3.7,11,28782,23.5,28,242,631,505
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,50,28944,29004,482.47,483.47,1.0,5,28944,20.9,0,216,638,238
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,51,29088,29718,484.87,495.37,10.5,61,29160,36.9,0,9,640,501
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,52,29964,30084,499.47,501.47,2.0,13,30072,26.2,0,15,640,331
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,53,30144,34062,502.47,567.78,65.31,604,30486,41.6,0,0,640,512
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,54,34308,34476,571.88,574.68,2.8,11,34470,21.3,29,11,422,496
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,55,34584,34608,576.49,576.89,0.4,2,34584,20.7,273,489,276,494
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,56,34686,34698,578.19,578.39,0.2,2,34698,21.6,273,493,276,497
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,57,34758,34782,579.39,579.79,0.4,5,34770,21.8,602,229,640,512
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,58,35610,35646,593.59,594.19,0.6,2,35646,19.8,83,37,85,41
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,59,35868,35934,597.89,598.99,1.1,4,35934,20.5,30,21,276,497
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,60,36168,36294,602.89,604.99,2.1,13,36282,65.2,0,0,640,512
RedFoxLn_SHB_12.11.2025_LS.mp4,SHB__RedFoxLn_v1_LS,SHB,RedFoxLn,1,12.11.2025,LS,61,36420,36426,607.09,607.19,0.1,2,36426,19.6,202,253,206,256
