frame,time_s,n_blobs,peak_score
7614,126.9,1,20.0
7620,127.0,7,24.6
7626,127.1,14,23.9
7632,127.2,20,24.4
7638,127.3,7,21.7
7644,127.4,19,23.6
7650,127.5,12,23.7
7656,127.6,5,22.8
7662,127.7,21,23.0
7668,127.8,8,21.7
7674,127.9,8,22.8
7680,128.0,15,35.0
7686,128.1,9,23.3
7692,128.2,16,29.5
7698,128.3,9,22.4
7704,128.4,11,23.5
7710,128.5,12,25.3
7716,128.6,18,29.9
7722,128.7,12,29.0
7728,128.8,22,24.7
7734,128.9,28,26.5
7740,129.0,38,29.1
7746,129.1,41,26.3
7752,129.2,40,26.6
7758,129.3,38,53.0
7764,129.4,44,54.3
7770,129.5,46,54.6
7776,129.6,48,54.0
7782,129.7,53,54.8
7788,129.8,70,52.6
7794,129.9,64,50.1
7800,130.0,68,43.6
7806,130.1,87,44.9
